Study Name	Tungsten_Calibration
Sample Name	2025-04-28
Run Name	baseline
Operator	Angus
Date	4/28/2025
Time	6:24 PM
Sign	NEG
Grating Spacing	04.20um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	100.000001E-12
time stamp (ms)	6:24:40 PM
	
Time	Amplitude
0.000000E+0	-3.019942E-3
1.000000E-10	-3.026794E-3
2.000000E-10	-3.001099E-3
3.000000E-10	-2.970266E-3
4.000000E-10	-2.973692E-3
5.000000E-10	-2.997673E-3
6.000000E-10	-3.064479E-3
7.000000E-10	-3.131284E-3
8.000000E-10	-3.211792E-3
9.000000E-10	-3.266607E-3
1.000000E-9	-3.309430E-3
1.100000E-9	-3.264894E-3
1.200000E-9	-3.213505E-3
1.300000E-9	-3.119293E-3
1.400000E-9	-3.025081E-3
1.500000E-9	-2.968553E-3
1.600000E-9	-2.982257E-3
1.700000E-9	-3.025081E-3
1.800000E-9	-3.100450E-3
1.900000E-9	-3.144987E-3
2.000000E-9	-3.175820E-3
2.100000E-9	-3.177533E-3
2.200000E-9	-3.189524E-3
2.300000E-9	-3.163830E-3
2.400000E-9	-3.136422E-3
2.500000E-9	-3.057627E-3
2.600000E-9	-2.934294E-3
2.700000E-9	-2.810962E-3
2.800000E-9	-2.742444E-3
2.900000E-9	-2.728740E-3
3.000000E-9	-2.774990E-3
3.100000E-9	-2.826378E-3
3.200000E-9	-2.853786E-3
3.300000E-9	-2.882906E-3
3.400000E-9	-2.889758E-3
3.500000E-9	-2.946285E-3
3.600000E-9	-3.019942E-3
3.700000E-9	-3.100450E-3
3.800000E-9	-3.129571E-3
3.900000E-9	-3.105589E-3
4.000000E-9	-3.023368E-3
4.100000E-9	-2.924017E-3
4.200000E-9	-2.876054E-3
4.300000E-9	-2.912026E-3
4.400000E-9	-3.021655E-3
4.500000E-9	-3.139848E-3
4.600000E-9	-3.278597E-3
4.700000E-9	-3.345402E-3
4.800000E-9	-3.348828E-3
4.900000E-9	-3.266607E-3
5.000000E-9	-3.177533E-3
5.100000E-9	-3.050775E-3
5.200000E-9	-2.920591E-3
5.300000E-9	-2.814388E-3
5.400000E-9	-2.742444E-3
5.500000E-9	-2.685917E-3
5.600000E-9	-2.696194E-3
5.700000E-9	-2.774990E-3
5.800000E-9	-2.886332E-3
5.900000E-9	-2.992535E-3
6.000000E-9	-3.093599E-3
6.100000E-9	-3.086747E-3
6.200000E-9	-3.076469E-3
6.300000E-9	-3.006238E-3
6.400000E-9	-3.004525E-3
6.500000E-9	-3.059340E-3
6.600000E-9	-3.153552E-3
6.700000E-9	-3.259755E-3
6.800000E-9	-3.321421E-3
6.900000E-9	-3.268320E-3
7.000000E-9	-3.191237E-3
7.100000E-9	-3.083321E-3
7.200000E-9	-3.021655E-3
7.300000E-9	-3.023368E-3
7.400000E-9	-3.028507E-3
7.500000E-9	-3.025081E-3
7.600000E-9	-2.980544E-3
7.700000E-9	-2.918878E-3
7.800000E-9	-2.881193E-3
7.900000E-9	-2.910313E-3
8.000000E-9	-3.026794E-3
8.100000E-9	-3.148413E-3
8.200000E-9	-3.227209E-3
8.300000E-9	-3.167256E-3
8.400000E-9	-3.030219E-3
8.500000E-9	-2.857212E-3
8.600000E-9	-2.756147E-3
8.700000E-9	-2.739018E-3
8.800000E-9	-2.834943E-3
8.900000E-9	-2.954850E-3
9.000000E-9	-3.091886E-3
9.100000E-9	-3.160404E-3
9.200000E-9	-3.179246E-3
9.300000E-9	-3.141561E-3
9.400000E-9	-3.100450E-3
9.500000E-9	-3.052488E-3
9.600000E-9	-2.989109E-3
9.700000E-9	-2.929155E-3
9.800000E-9	-2.912026E-3
9.900000E-9	-2.910313E-3
1.000000E-8	-2.959989E-3
1.010000E-8	-2.997673E-3
1.020000E-8	-3.043923E-3
1.030000E-8	-3.074756E-3
1.040000E-8	-3.098738E-3
1.050000E-8	-3.112441E-3
1.060000E-8	-3.119293E-3
1.070000E-8	-3.074756E-3
1.080000E-8	-3.047349E-3
1.090000E-8	-3.004525E-3
1.100000E-8	-2.980544E-3
1.110000E-8	-2.954850E-3
1.120000E-8	-2.999386E-3
1.130000E-8	-3.076469E-3
1.140000E-8	-3.168968E-3
1.150000E-8	-3.230635E-3
1.160000E-8	-3.239199E-3
1.170000E-8	-3.167256E-3
1.180000E-8	-3.091886E-3
1.190000E-8	-2.994248E-3
1.200000E-8	-2.927442E-3
1.210000E-8	-2.906887E-3
1.220000E-8	-2.966840E-3
1.230000E-8	-3.013090E-3
1.240000E-8	-3.073043E-3
1.250000E-8	-3.042210E-3
1.260000E-8	-2.980544E-3
1.270000E-8	-2.864063E-3
1.280000E-8	-2.788694E-3
1.290000E-8	-2.802397E-3
1.300000E-8	-2.939433E-3
1.310000E-8	-3.102163E-3
1.320000E-8	-3.270033E-3
1.330000E-8	-3.350541E-3
1.340000E-8	-3.311143E-3
1.350000E-8	-3.156978E-3
1.360000E-8	-2.980544E-3
1.370000E-8	-2.807536E-3
1.380000E-8	-2.703046E-3
1.390000E-8	-2.656796E-3
1.400000E-8	-2.682491E-3
1.410000E-8	-2.699620E-3
1.420000E-8	-2.745870E-3
1.430000E-8	-2.785268E-3
1.440000E-8	-2.864063E-3
1.450000E-8	-2.963414E-3
1.460000E-8	-3.071330E-3
1.470000E-8	-3.155265E-3
1.480000E-8	-3.191237E-3
1.490000E-8	-3.177533E-3
1.500000E-8	-3.119293E-3
1.510000E-8	-3.069617E-3
1.520000E-8	-3.066191E-3
1.530000E-8	-3.090173E-3
1.540000E-8	-3.143274E-3
1.550000E-8	-3.172394E-3
1.560000E-8	-3.162117E-3
1.570000E-8	-3.074756E-3
1.580000E-8	-3.033645E-3
1.590000E-8	-2.992535E-3
1.600000E-8	-3.007951E-3
1.610000E-8	-3.013090E-3
1.620000E-8	-2.990822E-3
1.630000E-8	-2.934294E-3
1.640000E-8	-2.876054E-3
1.650000E-8	-2.843508E-3
1.660000E-8	-2.920591E-3
1.670000E-8	-3.098738E-3
1.680000E-8	-3.280310E-3
1.690000E-8	-3.367671E-3
1.700000E-8	-3.345402E-3
1.710000E-8	-3.215218E-3
1.720000E-8	-3.049062E-3
1.730000E-8	-2.946285E-3
1.740000E-8	-2.982257E-3
1.750000E-8	-3.134709E-3
1.760000E-8	-3.317995E-3
1.770000E-8	-3.443040E-3
1.780000E-8	-3.413920E-3
1.790000E-8	-3.266607E-3
1.800000E-8	-3.069617E-3
1.810000E-8	-2.848647E-3
