Study Name	Tungsten_Calibration
Sample Name	2025-04-28
Run Name	baseline
Operator	Angus
Date	4/28/2025
Time	6:24 PM
Sign	POS
Grating Spacing	04.20um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	100.000001E-12
time stamp (ms)	6:24:40 PM
	
Time	Amplitude
0.000000E+0	-3.093578E-3
1.000000E-10	-3.093578E-3
2.000000E-10	-3.112421E-3
3.000000E-10	-3.174087E-3
4.000000E-10	-3.232327E-3
5.000000E-10	-3.273438E-3
6.000000E-10	-3.309410E-3
7.000000E-10	-3.343669E-3
8.000000E-10	-3.377928E-3
9.000000E-10	-3.431030E-3
1.000000E-9	-3.470427E-3
1.100000E-9	-3.467001E-3
1.200000E-9	-3.384780E-3
1.300000E-9	-3.278577E-3
1.400000E-9	-3.132976E-3
1.500000E-9	-3.014783E-3
1.600000E-9	-2.913719E-3
1.700000E-9	-2.910293E-3
1.800000E-9	-2.954829E-3
1.900000E-9	-3.019922E-3
2.000000E-9	-3.102143E-3
2.100000E-9	-3.194642E-3
2.200000E-9	-3.276864E-3
2.300000E-9	-3.357373E-3
2.400000E-9	-3.379641E-3
2.500000E-9	-3.379641E-3
2.600000E-9	-3.359086E-3
2.700000E-9	-3.359086E-3
2.800000E-9	-3.357373E-3
2.900000E-9	-3.393345E-3
3.000000E-9	-3.460150E-3
3.100000E-9	-3.564640E-3
3.200000E-9	-3.687972E-3
3.300000E-9	-3.773620E-3
3.400000E-9	-3.833573E-3
3.500000E-9	-3.871258E-3
3.600000E-9	-3.874684E-3
3.700000E-9	-3.816443E-3
3.800000E-9	-3.715379E-3
3.900000E-9	-3.602325E-3
4.000000E-9	-3.460150E-3
4.100000E-9	-3.348808E-3
4.200000E-9	-3.268299E-3
4.300000E-9	-3.242605E-3
4.400000E-9	-3.302558E-3
4.500000E-9	-3.437881E-3
4.600000E-9	-3.576630E-3
4.700000E-9	-3.711953E-3
4.800000E-9	-3.770194E-3
4.900000E-9	-3.756490E-3
5.000000E-9	-3.706815E-3
5.100000E-9	-3.628019E-3
5.200000E-9	-3.578343E-3
5.300000E-9	-3.557788E-3
5.400000E-9	-3.542371E-3
5.500000E-9	-3.506399E-3
5.600000E-9	-3.443020E-3
5.700000E-9	-3.386493E-3
5.800000E-9	-3.359086E-3
5.900000E-9	-3.362512E-3
6.000000E-9	-3.410474E-3
6.100000E-9	-3.431030E-3
6.200000E-9	-3.451585E-3
6.300000E-9	-3.407048E-3
6.400000E-9	-3.317975E-3
6.500000E-9	-3.227188E-3
6.600000E-9	-3.216911E-3
6.700000E-9	-3.261447E-3
6.800000E-9	-3.389919E-3
6.900000E-9	-3.535520E-3
7.000000E-9	-3.609176E-3
7.100000E-9	-3.609176E-3
7.200000E-9	-3.540658E-3
7.300000E-9	-3.484131E-3
7.400000E-9	-3.441307E-3
7.500000E-9	-3.391632E-3
7.600000E-9	-3.355660E-3
7.700000E-9	-3.311123E-3
7.800000E-9	-3.259735E-3
7.900000E-9	-3.206633E-3
8.000000E-9	-3.163809E-3
8.100000E-9	-3.144967E-3
8.200000E-9	-3.182652E-3
8.300000E-9	-3.246031E-3
8.400000E-9	-3.280290E-3
8.500000E-9	-3.266586E-3
8.600000E-9	-3.244318E-3
8.700000E-9	-3.244318E-3
8.800000E-9	-3.268299E-3
8.900000E-9	-3.305984E-3
9.000000E-9	-3.391632E-3
9.100000E-9	-3.460150E-3
9.200000E-9	-3.487557E-3
9.300000E-9	-3.467001E-3
9.400000E-9	-3.412187E-3
9.500000E-9	-3.343669E-3
9.600000E-9	-3.270012E-3
9.700000E-9	-3.211772E-3
9.800000E-9	-3.194642E-3
9.900000E-9	-3.203207E-3
1.000000E-8	-3.234040E-3
1.010000E-8	-3.302558E-3
1.020000E-8	-3.384780E-3
1.030000E-8	-3.478992E-3
1.040000E-8	-3.586908E-3
1.050000E-8	-3.658852E-3
1.060000E-8	-3.663991E-3
1.070000E-8	-3.597186E-3
1.080000E-8	-3.441307E-3
1.090000E-8	-3.228901E-3
1.100000E-8	-3.055893E-3
1.110000E-8	-2.944552E-3
1.120000E-8	-2.944552E-3
1.130000E-8	-3.040477E-3
1.140000E-8	-3.143254E-3
1.150000E-8	-3.216911E-3
1.160000E-8	-3.240892E-3
1.170000E-8	-3.232327E-3
1.180000E-8	-3.189504E-3
1.190000E-8	-3.156958E-3
1.200000E-8	-3.160383E-3
1.210000E-8	-3.242605E-3
1.220000E-8	-3.329965E-3
1.230000E-8	-3.427604E-3
1.240000E-8	-3.490983E-3
1.250000E-8	-3.487557E-3
1.260000E-8	-3.436168E-3
1.270000E-8	-3.352234E-3
1.280000E-8	-3.237466E-3
1.290000E-8	-3.144967E-3
1.300000E-8	-3.085014E-3
1.310000E-8	-3.090152E-3
1.320000E-8	-3.138115E-3
1.330000E-8	-3.218624E-3
1.340000E-8	-3.319688E-3
1.350000E-8	-3.432742E-3
1.360000E-8	-3.514964E-3
1.370000E-8	-3.566353E-3
1.380000E-8	-3.574917E-3
1.390000E-8	-3.544084E-3
1.400000E-8	-3.448159E-3
1.410000E-8	-3.328253E-3
1.420000E-8	-3.208346E-3
1.430000E-8	-3.163809E-3
1.440000E-8	-3.167235E-3
1.450000E-8	-3.199781E-3
1.460000E-8	-3.244318E-3
1.470000E-8	-3.234040E-3
1.480000E-8	-3.187791E-3
1.490000E-8	-3.105569E-3
1.500000E-8	-2.978811E-3
1.510000E-8	-2.874321E-3
1.520000E-8	-2.865756E-3
1.530000E-8	-2.920570E-3
1.540000E-8	-3.035338E-3
1.550000E-8	-3.107282E-3
1.560000E-8	-3.126124E-3
1.570000E-8	-3.114134E-3
1.580000E-8	-3.057606E-3
1.590000E-8	-3.011357E-3
1.600000E-8	-2.966820E-3
1.610000E-8	-3.007931E-3
1.620000E-8	-3.097004E-3
1.630000E-8	-3.150106E-3
1.640000E-8	-3.175800E-3
1.650000E-8	-3.174087E-3
1.660000E-8	-3.168948E-3
1.670000E-8	-3.182652E-3
1.680000E-8	-3.246031E-3
1.690000E-8	-3.372789E-3
1.700000E-8	-3.513251E-3
1.710000E-8	-3.576630E-3
1.720000E-8	-3.545797E-3
1.730000E-8	-3.446446E-3
1.740000E-8	-3.350521E-3
1.750000E-8	-3.343669E-3
1.760000E-8	-3.383067E-3
1.770000E-8	-3.480705E-3
1.780000E-8	-3.561214E-3
1.790000E-8	-3.585195E-3
1.800000E-8	-3.494409E-3
1.810000E-8	-3.321401E-3
